"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_open_and_cancel_tp_sl_order[Buy]","tests","Sat Aug 23 18:20:39 GMT 2025","broken","Sat Aug 23 18:20:39 GMT 2025","","integration_test","",""
"Тест функции для определения имбаланса на разных таймфреймах","25","test_find_imbalance","tests","Sat Aug 23 18:20:39 GMT 2025","broken","Sat Aug 23 18:20:39 GMT 2025","TestTechAnalysis","Techanalysis_test","",""
"","0","test_tp_sl_order_mock","tests","Sat Aug 23 18:19:58 GMT 2025","broken","Sat Aug 23 18:19:58 GMT 2025","TestSpotOrders","SpotOrders_test","",""
"Тест функции проверки объемов check_volumes","166","test_check_volumes","tests","Sat Aug 23 18:20:39 GMT 2025","passed","Sat Aug 23 18:20:39 GMT 2025","TestTechAnalysis","Techanalysis_test","",""
"Тест функции для определения тренда на разных таймфреймах","200","test_determine_trend","tests","Sat Aug 23 18:20:38 GMT 2025","passed","Sat Aug 23 18:20:39 GMT 2025","TestTechAnalysis","Techanalysis_test","",""
"Тест функции для определения имбаланса на разных таймфреймах","232","test_find_imbalance","tests","Sat Aug 23 18:20:59 GMT 2025","broken","Sat Aug 23 18:20:59 GMT 2025","TestTechAnalysis","Techanalysis_test","",""
"Тест функции расчета среднего объема avg_volume","0","test_avg_volume","tests","Sat Aug 23 18:20:39 GMT 2025","passed","Sat Aug 23 18:20:39 GMT 2025","TestTechAnalysis","Techanalysis_test","",""
"","0","test_find_tp_sl_order","tests","Sat Aug 23 18:20:39 GMT 2025","broken","Sat Aug 23 18:20:39 GMT 2025","TestSpotOrders","SpotOrders_test","",""
"Тест функции для определения имбаланса на разных таймфреймах","154","test_find_imbalance","tests","Sat Aug 23 18:20:39 GMT 2025","broken","Sat Aug 23 18:20:39 GMT 2025","TestTechAnalysis","Techanalysis_test","",""
"","0","test_limits","tests","Sat Aug 23 18:19:58 GMT 2025","broken","Sat Aug 23 18:19:58 GMT 2025","TestSpotOrders","SpotOrders_test","",""
"","0","test_limit_order[Buy]","tests","Sat Aug 23 18:19:58 GMT 2025","broken","Sat Aug 23 18:19:58 GMT 2025","TestSpotOrders","SpotOrders_test","",""
"","0","test_market_order[Buy]","tests","Sat Aug 23 18:19:58 GMT 2025","broken","Sat Aug 23 18:19:58 GMT 2025","TestSpotOrders","SpotOrders_test","",""
"","0","test_market_order[Sell]","tests","Sat Aug 23 18:20:18 GMT 2025","broken","Sat Aug 23 18:20:18 GMT 2025","TestSpotOrders","SpotOrders_test","",""
"","0","test_find_tp_sl_order_mock","tests","Sat Aug 23 18:20:18 GMT 2025","broken","Sat Aug 23 18:20:18 GMT 2025","TestSpotOrders","SpotOrders_test","",""
"","0","test_get_current_price_of_coin","tests","Sat Aug 23 18:20:18 GMT 2025","broken","Sat Aug 23 18:20:18 GMT 2025","TestSpotOrders","SpotOrders_test","",""
"Тест функции расчета среднего объема avg_volume","1","test_avg_volume","tests","Sat Aug 23 18:20:38 GMT 2025","passed","Sat Aug 23 18:20:38 GMT 2025","TestTechAnalysis","Techanalysis_test","",""
"Тест функции для определения тренда на разных таймфреймах","137","test_detect_trend","tests","Sat Aug 23 18:20:39 GMT 2025","passed","Sat Aug 23 18:20:39 GMT 2025","TestTechAnalysis","Techanalysis_test","",""
"","0","test_limit_order[Sell]","tests","Sat Aug 23 18:20:18 GMT 2025","broken","Sat Aug 23 18:20:18 GMT 2025","TestSpotOrders","SpotOrders_test","",""
"","0","test_open_and_cancel_tp_sl_order[Sell]","tests","Sat Aug 23 18:20:39 GMT 2025","broken","Sat Aug 23 18:20:39 GMT 2025","","integration_test","",""
